amount_tsh,funder,gps_height,installer,longitude,latitude,basin,subvillage,region,region_code,district_code,lga,ward,population,public_meeting,scheme_management,permit,construction_year,extraction_type,extraction_type_group,extraction_type_class,management,management_group,payment,payment_type,water_quality,quality_group,quantity,quantity_group,source,source_type,source_class,waterpoint_type,waterpoint_type_group
0,355,1405,420,34.35777858,-1.35240823,5,2072,10,20,6,119,1616,3000,2,7,1,1998,5,3,2,5,1,7,7,7,3,2,2,8,6,1,5,4
0,509,1306,359,34.56625325,-5.79261634,7,5488,19,13,3,57,366,650,2,7,1,1972,8,5,3,8,5,1,3,5,5,2,2,4,1,1,3,2
1000,718,786,222,30.490591,-6.81629634,4,5532,16,15,1,76,508,150,2,7,2,1997,10,7,4,8,5,3,1,7,3,2,2,8,6,1,7,6
600,369,795,248,29.73645212,-4.89414913,4,4784,6,16,3,32,1784,400,2,11,2,1992,10,7,4,8,5,4,2,7,3,2,2,8,6,1,7,6
0,416,1143,486,37.04381244,-3.26736906,6,6165,7,3,7,107,1778,1,2,9,2,2003,4,2,1,10,5,4,2,7,3,2,2,9,7,1,2,2
0,251,264,248,36.89987966,-7.85492824,7,7716,12,5,3,36,989,200,2,10,2,1979,4,2,1,8,5,1,3,7,3,3,3,7,5,2,2,2
50,797,1067,874,35.64169509,-10.67000867,8,3788,17,10,4,113,1111,1230,2,2,2,1990,4,2,1,2,2,5,6,7,3,2,2,7,5,2,2,2
500,876,1643,248,34.91690129,-8.96262754,7,1235,4,11,4,92,301,120,2,7,1,2006,4,2,1,8,5,4,2,7,3,2,2,9,7,1,2,2
500,251,905,248,36.68884834,-8.95986206,7,1173,12,5,4,123,1736,60,2,9,2,1980,4,2,1,11,5,4,2,7,3,2,2,7,5,2,2,2
1500,209,1987,264,34.81957633,-9.54508831,2,2235,4,11,4,92,1917,20,2,7,1,2006,4,2,1,8,5,3,1,7,3,2,2,9,7,1,2,2
0,48,1199,248,35.88914769,-4.15270445,1,6156,9,21,1,3,978,48,2,7,2,2011,4,2,1,8,5,1,3,7,3,2,2,9,7,1,2,2
1000,165,0,219,37.39208979,-6.35354362,9,7916,12,5,1,37,921,712,2,7,2,1984,14,11,6,8,5,4,2,7,3,3,3,4,1,1,2,2
2500,893,666,972,36.95672232,-11.31483729,8,2279,17,10,1,121,1008,1,2,7,1,2001,15,12,2,8,5,3,1,7,3,2,2,4,1,1,5,4
0,375,1733,435,37.58551312,-3.2432672,6,2172,7,3,1,97,552,1,2,1,2,2006,4,2,1,1,1,4,2,7,3,3,3,9,7,1,2,2
0,146,1319,917,30.62372818,-3.57482579,4,4062,6,16,1,31,91,500,2,7,1,2006,5,3,2,8,5,7,7,7,3,2,2,4,1,1,5,4
0,893,1289,248,34.7086348,-8.75347675,7,8138,4,11,4,92,1729,65,2,7,1,1980,4,2,1,8,5,1,3,7,3,2,2,7,5,2,2,2
0,146,1163,917,30.40938472,-3.79677026,4,734,6,16,1,31,760,210,2,7,1,2006,9,6,2,8,5,7,7,7,3,4,4,10,3,3,5,4
0,950,1322,1048,35.15492162,-3.96125191,1,8395,9,21,3,64,1947,153,2,7,2,2012,4,2,1,8,5,1,3,7,3,2,2,9,7,1,2,2
0,447,1519,516,34.7005439,-8.93216467,7,3656,4,11,4,92,343,56,2,10,2,2010,15,12,2,11,5,6,4,7,3,2,2,4,1,1,5,4
100,1,37,1,39.36306383,-6.91901492,9,2428,2,7,3,120,702,100,2,5,1,2010,14,11,6,3,2,5,6,7,3,2,2,4,1,1,2,2
50,659,168,1080,38.34380457,-6.6339331999999995,9,6718,15,6,1,4,137,20,1,10,2,2008,7,11,6,5,1,5,6,7,3,2,2,7,5,2,2,2
0,581,142,806,38.21369184,-6.89859032,9,602,12,5,2,72,1510,300,2,7,2,1979,9,6,2,8,5,1,3,7,3,2,2,8,6,1,5,4
0,174,1356,229,35.69508427,-2.16243842,1,5661,1,2,5,91,198,195,2,7,2,2010,4,2,1,8,5,1,3,5,5,3,3,9,7,1,2,2
50,893,-2,973,40.06370527,-10.20684541,8,4836,13,99,1,78,1477,150,2,7,2,2012,14,11,6,8,5,5,6,7,3,2,2,4,1,1,3,2
0,387,1293,448,36.79201685,-3.36401661,6,4301,1,2,7,66,1787,400,2,10,2,2005,4,2,1,11,5,7,7,7,3,2,2,9,7,1,3,2
500,387,1490,1004,34.99489467,-8.86080198,7,1451,4,11,4,92,934,80,2,7,1,2009,9,6,2,8,5,4,2,7,3,2,2,2,1,1,5,4
10000,506,1374,248,34.68497904,-10.11713278,2,5027,4,11,5,52,835,103,2,7,1,2005,4,2,1,8,5,4,2,7,3,2,2,7,5,2,2,2
0,251,1124,248,31.23414324,-6.37475364,3,1580,16,15,1,76,1563,110,1,8,2,1972,4,2,1,9,1,1,3,7,3,2,2,9,7,1,2,2
0,593,1514,679,29.992354980000002,-4.67478956,4,5679,6,16,2,29,1346,350,2,8,1,1989,10,7,4,10,5,1,3,7,3,3,3,9,7,1,6,5
1000,517,0,248,38.79920991,-4.86811138,6,911,21,4,8,69,1001,50,2,4,2,2008,4,2,1,5,1,4,2,7,3,3,3,9,7,1,2,2
0,127,445,248,34.60372408,-10.51420248,2,3908,4,11,5,52,982,60,2,7,1,2008,4,2,1,8,5,1,3,7,3,2,2,9,7,1,2,2
0,413,1166,248,35.8563721,-4.09997238,1,8349,9,21,1,3,978,144,2,7,2,1998,4,2,1,8,5,1,3,7,3,2,2,9,7,1,2,2
50,403,115,33,38.85851004,-6.78245076,9,8312,15,6,2,30,1795,50,2,3,2,1992,8,5,3,4,3,5,6,7,3,3,3,7,5,2,5,4
4000,146,1240,203,35.77946932,-7.41199556,7,6462,4,11,1,25,610,1,2,7,2,1997,4,2,1,8,5,3,1,7,3,1,1,9,7,1,2,2
500,15,1782,248,34.67778538,-9.14182331,7,3967,4,11,4,92,1104,53,2,7,2,2008,4,2,1,8,5,4,2,7,3,3,3,9,7,1,2,2
50,656,88,738,39.25632832,-7.05203694,9,4931,15,60,43,70,1826,60,1,4,1,2011,14,11,6,5,1,5,6,7,3,2,2,4,1,1,7,6
25,591,1556,248,31.02347877,-7.49361644,4,8018,16,15,3,93,1439,300,2,8,1,1993,5,3,2,10,5,5,6,5,5,3,3,4,1,1,5,4
4000,91,1970,110,35.88687107,-8.22626473,7,5610,4,11,7,35,33,100,2,7,2,2003,4,2,1,8,5,3,1,7,3,2,2,7,5,2,2,2
0,375,1102,435,37.66096919,-3.23780552,6,208,7,3,1,97,551,1,2,1,2,2008,4,2,1,1,1,4,2,7,3,3,3,9,7,1,2,2
0,387,1562,162,36.78563409,-3.33078687,6,7586,1,2,7,66,1787,350,2,7,2,2007,4,2,1,11,5,7,7,7,3,2,2,9,7,1,3,2
0,610,1565,696,36.90894768,-3.2595484,6,7607,1,2,7,66,795,90,2,9,2,2012,4,2,1,10,5,7,7,7,3,2,2,9,7,1,2,2
0,224,335,275,39.52676924,-10.58502519,8,7298,13,9,4,117,1181,1,2,9,2,1982,14,11,6,8,5,1,3,7,3,1,1,4,1,1,3,2
0,251,1812,248,38.19729594,-4.656973000000001,6,4231,21,4,1,53,1775,1,2,7,2,1967,4,2,1,8,5,1,3,7,3,2,2,9,7,1,2,2
1500,388,1412,450,37.91296305,-4.1411677000000005,6,5769,7,3,3,102,1273,120,2,8,2,2010,4,2,1,8,5,3,1,7,3,2,2,9,7,1,2,2
0,146,1298,917,30.66144681,-3.52353672,4,6986,6,16,1,31,91,350,2,7,1,2005,9,6,2,8,5,7,7,7,3,3,3,8,6,1,5,4
1000,354,1743,417,35.446942799999995,-8.11306488,7,5751,4,11,1,25,289,402,2,7,2,2004,4,2,1,8,5,3,1,7,3,2,2,9,7,1,2,2
0,251,404,806,38.20827583,-4.80600276,6,4499,21,4,2,45,1056,100,2,7,1,1970,4,2,1,8,5,1,3,7,3,2,2,7,5,2,2,2
10,245,1538,119,37.16365848,-3.20343578,6,4420,7,3,5,17,1015,40,2,9,2,1999,4,2,1,10,5,5,6,7,3,2,2,9,7,1,2,2
50,729,1165,63,34.58337549,-4.09472316,1,8040,19,13,1,24,269,239,2,10,2,2008,14,11,6,11,5,5,6,7,3,2,2,4,1,1,3,2
100,952,1369,630,34.11101336,-1.21088239,5,5212,10,20,6,98,1178,380,2,4,1,1993,14,11,6,8,5,5,6,7,3,2,2,3,5,2,2,2
0,375,1357,435,37.63808873,-3.04486944,1,4677,7,3,1,97,1466,1,2,1,2,2008,4,2,1,1,1,4,2,7,3,3,3,9,7,1,2,2
0,416,1627,486,37.1125883,-3.14993004,6,3982,7,3,7,107,1777,1,2,9,2,2008,4,2,1,10,5,4,2,7,3,2,2,9,7,1,2,2
0,930,-4,248,38.7795194,-8.00379499,7,2738,15,60,53,100,1913,1,2,7,2,1999,4,2,1,8,5,1,3,7,3,4,4,6,4,2,2,2
0,593,1892,678,31.61069468,-8.01498988,4,4896,16,15,4,115,1139,0,2,7,2,1984,4,2,1,8,5,1,3,7,3,1,1,9,7,1,2,2
25,251,844,306,37.74119822,-4.06862721,6,6584,7,3,3,102,1737,230,2,8,2,2010,14,11,6,9,1,5,6,5,5,3,3,4,1,1,2,2
0,511,1714,596,35.47418571,-7.91437309,7,2444,4,11,1,25,1272,1,1,7,2,1996,4,2,1,8,5,1,3,7,3,1,1,9,7,1,2,2
500,936,1312,1025,34.58474913,-8.78111476,7,4599,4,11,4,92,1941,153,2,10,2,2009,4,2,1,11,5,4,2,7,3,1,1,7,5,2,7,6
5,245,1270,119,37.23650331,-3.24249716,6,8221,7,3,5,17,896,75,2,9,2,2006,4,2,1,10,5,5,6,7,3,2,2,9,7,1,2,2
20,835,1676,248,31.85603023,-8.66364118,3,3989,16,15,2,114,532,1144,2,7,1,2008,5,3,2,8,5,5,6,5,5,3,3,4,1,1,5,4
0,785,984,248,35.944916299999996,-10.54728331,7,1001,17,10,5,87,1277,450,2,11,1,1999,15,12,2,12,5,6,4,7,3,3,3,8,6,1,5,4
100,166,384,248,37.79672356,-7.06290625,9,3693,12,5,2,72,705,500,2,7,2,1997,15,12,2,8,5,4,2,7,3,2,2,8,6,1,5,4
0,825,199,248,38.12374493,-6.764271099999999,9,4912,12,5,2,72,1510,500,2,7,2,1998,7,11,6,8,5,1,3,8,6,1,1,4,1,1,2,2
100,15,1524,248,35.30220429,-9.38577979,7,1497,4,11,4,92,278,30,2,7,2,2007,4,2,1,8,5,5,6,7,3,1,1,9,7,1,2,2
0,893,1349,953,30.95672701,-2.8728506,4,5721,6,16,1,31,1611,350,2,7,1,2008,4,2,1,2,2,7,7,7,3,3,3,6,4,2,2,2
0,666,0,467,38.52940833,-5.06743214,6,7354,21,4,2,45,773,183,2,7,2,2008,1,1,2,8,5,1,3,5,5,3,3,8,6,1,5,4
200,370,1225,430,30.14261165,-4.53599531,4,7077,6,16,2,29,1339,680,2,8,2,1996,4,2,1,8,5,4,2,7,3,3,3,7,5,2,2,2
0,611,1384,162,36.87580102,-3.1343711,1,2720,1,2,7,66,1505,140,2,7,2,2010,4,2,1,11,5,7,7,2,2,2,2,9,7,1,2,2
0,251,1635,306,37.96223548,-4.43144485,6,6565,7,3,3,102,680,90,2,8,2,2002,4,2,1,8,5,1,3,7,3,3,3,9,7,1,2,2
50,174,406,332,38.45942785,-5.53944059,6,3249,21,4,6,19,444,60,2,7,2,2009,14,11,6,8,5,5,6,7,3,4,4,7,5,2,2,2
0,457,274,806,38.57977858,-5.19275921,6,3228,21,4,2,45,1231,750,2,7,1,1967,4,2,1,8,5,1,3,7,3,3,3,7,5,2,2,2
0,19,1536,25,36.82921536,-3.31860062,6,6688,1,2,7,66,1804,120,2,7,2,2006,4,2,1,8,5,7,7,7,3,2,2,9,7,1,2,2
50,34,110,46,39.99456532,-10.71930205,8,6135,13,99,1,78,685,1800,2,7,2,2011,8,5,3,8,5,5,6,7,3,3,3,4,1,1,3,2
0,403,11,474,39.18319906,-7.20501426,9,982,15,60,43,70,1365,389,2,7,1,2004,9,6,2,8,5,1,3,7,3,2,2,8,6,1,5,4
3000,704,2089,248,34.72966892,-9.70974479,2,4215,4,11,5,52,903,99,2,7,1,2000,4,2,1,8,5,3,1,7,3,2,2,9,7,1,2,2
4000,143,2123,197,34.57299616,-9.34686608,2,3564,4,11,4,92,303,10,2,7,2,2006,4,2,1,8,5,3,1,7,3,2,2,9,7,1,2,2
0,968,1346,162,36.86429143,-3.32684279,6,6672,1,2,7,66,1550,68,2,7,2,2001,4,2,1,8,5,7,7,7,3,3,3,9,7,1,2,2
0,834,1783,906,38.31035845,-4.6289873,6,4469,21,4,1,53,966,1,2,7,2,1985,4,2,1,8,5,1,3,7,3,2,2,9,7,1,2,2
0,251,1345,248,38.35150808,-4.573112999999999,6,7780,21,4,1,53,1201,1,2,7,2,1963,4,2,1,8,5,1,3,7,3,2,2,9,7,1,2,2
0,251,1110,248,36.78911323,-3.43830881,6,5121,1,2,2,1,1205,150,2,7,2,2008,4,2,1,8,5,1,3,7,3,3,3,9,7,1,2,2
0,556,433,502,38.29743015,-4.92621079,6,6118,21,4,2,45,1239,100,2,7,1,1975,4,2,1,8,5,1,3,7,3,1,1,9,7,1,2,2
0,190,1328,248,34.05477793,-2.99447907,5,783,18,17,1,6,1554,300,2,11,1,1997,9,6,2,12,5,1,3,7,3,2,2,8,6,1,5,4
0,704,1556,248,35.73462329,-7.80853242,7,2922,4,11,1,25,928,1,2,7,2,2008,4,2,1,8,5,1,3,7,3,4,4,9,7,1,2,2
200,365,434,428,37.12459395,-6.74762185,9,3271,12,5,1,37,142,800,2,7,2,2000,9,6,2,8,5,4,2,7,3,3,3,8,6,1,5,4
600,321,829,248,29.75074107,-4.89241418,4,4418,6,16,3,32,1784,245,2,11,2,2009,4,2,1,8,5,4,2,7,3,2,2,7,5,2,3,2
500,387,1425,1004,35.04066653,-8.82714844,7,3823,4,11,4,92,934,40,2,7,1,2010,9,6,2,8,5,4,2,7,3,2,2,2,1,1,5,4
0,174,1115,225,37.65532103,-3.19233885,6,2692,7,3,1,97,549,1,2,1,2,2008,4,2,1,1,1,4,2,7,3,2,2,9,7,1,2,2
5000,971,112,1019,38.85992868,-6.78340018,9,8312,15,6,2,30,1795,5,2,3,2,2010,8,5,3,5,1,4,2,7,3,3,3,7,5,2,2,2
0,375,1081,435,37.66527755,-3.19446628,6,2692,7,3,1,97,1770,1,2,1,2,2009,4,2,1,1,1,4,2,7,3,3,3,9,7,1,2,2
50,251,365,226,38.81330607,-7.24720516,9,6543,15,60,33,40,985,300,2,7,1,2010,4,2,1,8,5,1,3,5,5,2,2,9,7,1,2,2
500,251,1364,248,30.08952473,-4.55745258,4,2719,6,16,2,29,1346,2530,2,8,2,2012,4,2,1,9,1,4,2,7,3,3,3,7,5,2,3,2
500,251,424,248,38.06450768,-4.6874761,6,4203,21,4,2,45,1179,300,2,7,1,1985,1,1,2,8,5,4,2,5,5,2,2,8,6,1,5,4
0,251,1348,248,35.85239626,-4.20317611,1,3275,9,21,1,3,978,312,2,7,2,2006,4,2,1,8,5,1,3,7,3,2,2,9,7,1,2,2
0,34,22,47,39.13763532,-7.21497855,9,1018,15,60,43,70,1365,150,2,7,1,2009,5,3,2,8,5,1,3,7,3,4,4,8,6,1,5,4
0,975,1000,1083,37.84467786,-4.18671094,6,760,7,3,3,102,1403,343,2,7,2,2012,4,2,1,8,5,2,5,7,3,4,4,6,4,2,2,2
0,283,1263,248,33.82445707,-1.9706326,5,6973,10,20,4,11,442,420,2,11,1,1987,10,7,4,12,5,7,7,5,5,2,2,8,6,1,7,6
2000,773,1589,852,34.97231134,-8.82669175,7,6908,4,11,4,92,934,250,2,9,1,2009,12,10,5,10,5,6,4,7,3,2,2,2,1,1,5,4
20,344,1604,400,35.54254022,-4.28060569,1,175,9,21,2,18,1013,263,2,7,2,2003,14,11,6,8,5,5,6,7,3,2,2,6,4,2,2,2
500,593,863,806,29.66165667,-4.82435042,4,2171,6,16,3,32,455,321,2,7,2,1985,4,2,1,8,5,4,2,7,3,3,3,7,5,2,3,2
20,835,293,908,38.60345594,-10.10252522,8,6253,8,8,3,86,1484,530,2,7,1,2004,5,3,2,8,5,5,6,5,5,2,2,4,1,1,5,4
0,825,437,248,37.77362025,-7.23388291,9,2986,12,5,2,72,749,45,2,7,2,2006,4,2,1,8,5,1,3,7,3,2,2,7,5,2,2,2
0,251,1036,248,36.79312064,-3.4722707,6,6425,1,2,2,1,1494,300,2,7,2,1978,4,2,1,8,5,1,3,7,3,3,3,9,7,1,2,2
50,366,44,209,38.78573014,-6.72196025,9,3816,15,6,2,30,1932,1,2,7,1,2009,8,5,3,8,5,5,6,7,3,2,2,7,5,2,2,2
500,893,1479,248,34.58564906,-8.97042231,7,3626,4,11,4,92,1907,130,2,10,2,1978,4,2,1,11,5,4,2,7,3,2,2,7,5,2,2,2
200,251,1239,306,33.37154933,-1.86574929,5,2035,10,20,3,83,123,250,2,7,2,2003,10,7,4,8,5,4,2,7,3,2,2,2,1,1,7,6
0,1,0,1,39.32089887,-6.84761269,9,2901,2,7,3,120,1928,77,2,5,1,2010,14,11,6,3,2,1,3,7,3,1,1,4,1,1,2,2
1200,251,1234,248,30.25813788,-4.52891553,4,1021,6,16,2,29,1704,450,2,8,2,2002,4,2,1,10,5,3,1,7,3,2,2,7,5,2,2,2
1000,718,1091,248,31.07912539,-6.51343621,3,1114,16,15,1,76,898,150,2,7,1,1994,10,7,4,8,5,3,1,5,5,2,2,2,1,1,7,6
6,95,725,248,37.51581082,-3.4405382000000007,6,4815,7,3,4,74,462,65,2,9,2,2008,4,2,1,10,5,5,6,7,3,2,2,9,7,1,2,2
500,682,1962,10,34.68328545,-9.26039215,7,1160,4,11,4,92,360,55,2,10,2,2009,4,2,1,11,5,4,2,7,3,2,2,9,7,1,2,2
500,251,1452,118,37.67215337,-3.72117719,6,5427,7,3,2,85,181,130,2,7,1,1974,4,2,1,8,5,4,2,7,3,2,2,9,7,1,2,2
0,891,1343,917,30.86630869,-3.38049377,4,1913,6,16,1,31,512,130,2,7,1,1997,5,3,2,8,5,7,7,7,3,2,2,4,1,1,5,4
5000,15,1994,248,34.60084079,-9.23456237,7,2743,4,11,4,92,360,150,2,10,2,2009,4,2,1,11,5,3,1,7,3,2,2,7,5,2,2,2
2000,146,448,205,37.38635641,-11.31206759,8,3009,17,10,1,121,1299,1,2,7,1,1994,15,12,2,8,5,3,1,7,3,2,2,4,1,1,5,4
0,250,1385,248,30.84673527,-3.00246435,4,2188,6,16,1,31,1570,350,2,7,1,2007,4,2,1,8,5,7,7,7,3,2,2,9,7,1,2,2
50,413,1430,483,36.49417383,-5.56909757,9,8117,9,21,5,42,218,1,2,9,1,2006,14,11,6,8,5,5,6,5,5,1,1,4,1,1,3,2
0,887,1725,605,34.50715737,-9.70040473,2,5260,4,11,5,52,863,55,2,7,1,2004,4,2,1,8,5,6,4,7,3,2,2,7,5,2,2,2
50,251,409,231,38.70147952,-10.24896684,8,7429,8,8,3,86,1716,230,2,7,1,2009,7,11,6,8,5,5,6,7,3,2,2,2,1,1,3,2
0,374,0,570,37.9354065,-5.33728876,6,3296,21,4,7,34,1174,1,2,7,1,2008,10,7,4,8,5,1,3,7,3,3,3,1,2,2,7,6
0,835,1579,908,35.45557869,-4.26428616,1,3428,9,21,1,3,191,130,2,9,2,2007,4,2,1,10,5,1,3,7,3,2,2,9,7,1,3,2
0,874,1981,952,34.71545122,-9.64314753,2,976,4,11,4,92,1045,50,1,7,2,2007,4,2,1,8,5,1,3,7,3,2,2,9,7,1,2,2
0,251,1782,248,38.19222797,-4.6411093,6,2460,21,4,1,53,1775,1,2,7,2,1967,4,2,1,8,5,1,3,7,3,2,2,9,7,1,2,2
200,876,1737,248,34.92505489,-9.15404127,7,8108,4,11,4,92,333,150,2,7,1,2008,4,2,1,8,5,4,2,7,3,2,2,9,7,1,2,2
30,423,295,490,39.07443661,-10.8930225,8,27,13,90,33,58,1088,40,2,7,1,2007,4,2,1,8,5,5,6,7,3,3,3,9,7,1,2,2
0,844,1298,917,30.41464481,-5.53356134,4,92,16,15,1,76,1157,84,2,8,2,1991,10,7,4,9,1,1,3,7,3,2,2,2,1,1,5,4
200,593,960,248,29.64593218,-4.772238,4,4702,6,16,3,32,455,220,2,7,2,1984,4,2,1,8,5,4,2,7,3,2,2,9,7,1,3,2
0,375,1608,435,37.59272632,-3.23496848,6,4672,7,3,1,97,552,1,2,1,2,2006,4,2,1,1,1,4,2,7,3,3,3,9,7,1,2,2
500,893,1808,248,34.70499141,-9.14883442,7,6511,4,11,4,92,1104,85,2,10,2,1978,4,2,1,11,5,4,2,7,3,2,2,7,5,2,2,2
0,718,1611,248,32.017935800000004,-8.92408084,3,1980,16,15,2,114,977,100,2,7,1,1984,5,3,2,8,5,1,3,7,3,3,3,4,1,1,5,4
0,251,312,1012,38.53272477,-4.97777709,6,8298,21,4,2,45,922,150,2,7,1,2004,4,2,1,8,5,1,3,7,3,2,2,7,5,2,2,2
1000,300,1728,248,35.46393202,-8.04482282,7,81,4,11,1,25,856,1,2,7,2,2009,4,2,1,8,5,4,2,7,3,2,2,9,7,1,2,2
0,874,1629,952,35.03790199,-9.42487352,7,2072,4,11,4,92,598,100,2,7,1,2008,4,2,1,8,5,1,3,7,3,2,2,9,7,1,2,2
5,245,1096,119,37.19924662,-3.28237646,6,2960,7,3,5,17,1016,115,2,9,2,1999,4,2,1,10,5,5,6,7,3,2,2,9,7,1,2,2
0,251,210,107,38.38560199,-6.29698692,9,2537,15,6,1,4,1271,300,2,7,1,1984,10,7,4,8,5,7,7,5,5,2,2,8,6,1,7,6
10,274,1629,334,35.73322751,-3.31124263,1,2235,1,24,30,28,1685,400,2,7,2,1994,4,2,1,8,5,5,6,7,3,2,2,7,5,2,2,2
0,764,1610,848,34.57126009,-1.39369613,5,519,10,20,1,119,1614,2500,2,7,2,1989,4,2,1,8,5,7,7,7,3,2,2,9,7,1,3,2
0,966,1723,1074,34.4811946,-4.25448523,1,2764,19,13,1,24,524,218,2,3,2,2008,4,2,1,4,3,1,3,7,3,4,4,6,4,2,2,2
750,228,1015,283,29.92581419,-4.80868263,4,2235,6,16,2,32,931,540,2,4,2,2010,4,2,1,5,1,4,2,7,3,2,2,7,5,2,2,2
0,593,1037,248,29.91632691,-4.87795356,4,7531,6,16,3,32,1039,500,1,11,2,1985,4,2,1,8,5,7,7,7,3,3,3,7,5,2,2,2
200,928,1059,1012,35.74578425,-10.49220072,2,2428,17,10,5,87,1277,60,2,7,2,2012,4,2,1,8,5,4,2,7,3,3,3,7,5,2,2,2
0,825,416,248,37.76827533,-7.24123079,9,4846,12,5,2,72,749,50,2,7,2,2006,4,2,1,8,5,6,4,8,6,5,5,7,5,2,2,2
20,344,11,465,38.60774063,-6.86729635,9,2968,15,6,2,30,1721,230,2,7,2,2009,8,5,3,8,5,5,6,7,3,2,2,7,5,2,2,2
0,966,462,508,37.50372129,-6.83059288,9,730,12,5,6,84,1421,1,2,7,2,2009,13,8,2,8,5,1,3,7,3,2,2,8,6,1,5,4
5,245,882,119,37.17771998,-3.38543655,6,2015,7,3,5,17,251,100,2,9,2,1999,4,2,1,10,5,5,6,7,3,2,2,9,7,1,2,2
400,251,1535,248,34.33462557,-4.30154743,1,5471,19,13,1,24,670,435,2,11,2,1974,14,11,6,8,5,4,2,7,3,1,1,4,1,1,3,2
10,245,1400,119,37.17173268,-3.22711845,6,2827,7,3,5,17,1015,70,2,9,2,1999,4,2,1,10,5,5,6,7,3,2,2,9,7,1,2,2
500,682,1999,10,34.68247793,-9.26506956,7,1160,4,11,4,92,360,85,2,10,2,2009,4,2,1,11,5,4,2,7,3,2,2,9,7,1,2,2
0,251,1458,248,37.408514700000005,-3.28931354,6,7256,7,3,4,74,1644,45,2,7,2,1963,4,2,1,8,5,7,7,7,3,2,2,9,7,1,7,6
0,302,2050,361,34.74572543,-9.59705021,2,3610,4,11,4,92,868,50,1,7,1,2009,4,2,1,8,5,1,3,7,3,2,2,9,7,1,2,2
100,217,365,268,38.48042528,-10.36976471,8,4628,8,8,3,86,1310,350,2,7,1,1985,10,7,4,8,5,5,6,5,5,2,2,4,1,1,7,6
0,440,1383,513,37.11494744,-3.18191468,6,7745,7,3,7,107,1780,1,2,9,2,1999,4,2,1,10,5,4,2,7,3,2,2,9,7,1,2,2
200,251,1149,248,30.27061912,-4.62165382,4,2021,6,16,2,29,1843,520,2,8,2,1978,4,2,1,8,5,4,2,7,3,2,2,9,7,1,2,2
50,659,769,238,36.96002536,-10.79502351,8,27,17,10,1,121,1454,1,1,4,1,2009,7,11,6,5,1,5,6,7,3,2,2,1,2,2,3,2
0,729,1373,248,34.239008,-2.95292603,5,6276,18,17,1,6,1125,300,2,11,1,2005,9,6,2,12,5,1,3,7,3,2,2,8,6,1,5,4
0,174,1686,225,37.58330216,-3.15041637,6,33,7,3,1,97,693,400,2,3,2,2002,4,2,1,4,3,1,3,7,3,4,4,6,4,2,2,2
10,230,1605,517,37.57549691,-7.08458698,9,5418,12,5,6,84,1834,80,2,7,2,2004,4,2,1,8,5,5,6,7,3,2,2,7,5,2,2,2
200,555,263,161,36.9036299,-7.86015747,7,936,12,5,3,36,989,270,2,10,2,2007,4,2,1,8,5,4,2,7,3,4,4,7,5,2,2,2
100,971,1178,248,33.36101999,-2.06299514,5,6145,10,20,4,11,307,1200,2,11,2,2010,5,3,2,12,5,5,6,5,5,2,2,4,1,1,5,4
25,95,696,248,37.40931512,-3.48331297,6,7357,7,3,4,74,461,45,2,9,2,2008,14,11,6,10,5,5,6,7,3,2,2,4,1,1,2,2
0,390,1316,452,36.88989802,-3.34521278,6,7716,1,2,7,66,941,350,2,10,1,2006,4,2,1,11,5,7,7,7,3,3,3,6,4,2,2,2
500,893,1712,248,34.66195642,-9.09284194,7,5140,4,11,4,92,1104,75,2,10,2,1978,4,2,1,11,5,4,2,7,3,4,4,7,5,2,2,2
500,146,1714,202,34.47975896,-9.81238419,2,1784,4,11,5,52,1051,25,2,7,1,1995,4,2,1,8,5,3,1,7,3,2,2,9,7,1,2,2
2000,146,1430,203,35.84219735,-7.72148663,7,3845,4,11,7,35,378,30,2,7,2,1984,4,2,1,8,5,3,1,7,3,2,2,7,5,2,2,2
0,218,322,276,39.28339257,-10.66793266,8,125,13,90,33,89,1000,1,2,7,1,1986,14,11,6,8,5,1,3,7,3,2,2,4,1,1,3,2
0,328,-11,376,38.89925912,-6.43857747,9,4768,15,6,1,4,923,60,2,2,1,2010,5,3,2,2,2,1,3,7,3,2,2,8,6,1,5,4
0,251,1375,806,37.28629204,-3.22589751,6,5037,7,3,4,74,583,1,1,7,2,1976,4,2,1,8,5,1,3,7,3,3,3,9,7,1,7,6
0,34,218,46,39.78648709,-10.55154487,8,7784,13,99,1,78,1538,400,2,7,2,2011,8,5,3,8,5,7,7,8,6,1,1,4,1,1,3,2
25,95,710,248,37.42705063,-3.44053927,6,5032,7,3,4,74,461,150,2,9,2,2008,14,11,6,10,5,5,6,7,3,2,2,4,1,1,2,2
500,893,1679,248,34.62412977,-9.10142354,7,4265,4,11,4,92,1104,42,2,10,2,1978,4,2,1,11,5,4,2,7,3,4,4,7,5,2,2,2
2500,251,1205,248,38.37105769,-4.8399883,6,187,21,4,1,53,1807,1,2,7,2,1962,4,2,1,8,5,4,2,7,3,2,2,9,7,1,2,2
20,947,247,1017,38.38847612,-6.33173374,9,8070,15,6,1,4,1271,30,2,10,2,2010,7,11,6,11,5,5,6,7,3,2,2,7,5,2,2,2
500,893,1813,248,34.71056907,-9.1517222,7,6511,4,11,4,92,1104,45,2,10,2,1978,4,2,1,11,5,4,2,7,3,1,1,7,5,2,2,2
100,799,754,875,36.7336374,-7.34357714,7,517,12,5,1,37,698,60,2,7,2,2010,4,2,1,8,5,4,2,7,3,2,2,7,5,2,2,2
